x,y,label
-0.20969582,13.62672,dress
18.802114,11.460064,sneaker
-1.5030073,12.5271845,dress
-1.2348412,12.541294,dress
-0.5777576,12.773525,dress
20.830055,0.60862106,ankle boot
-4.6832137,2.8164153,t-shirt
8.804636,-5.973044,pullover
8.735521,-6.731528,pullover
-1.4612654,-2.2504225,dress
8.179257,-6.577158,pullover
-1.3597605,12.61662,dress
2.2443783,2.8117452,shirt
15.622953,1.0862943,sandal
-1.0966623,11.206394,dress
7.550008,-6.0263634,pullover
-0.28421083,-3.7388268,shirt
15.372098,0.84900683,sandal
13.574398,-9.911818,bag
5.92049,-6.0431657,pullover
18.327385,11.636501,sneaker
-1.6781808,10.193579,dress
-5.5489707,2.3445268,t-shirt
11.161682,-12.62216,bag
11.952232,-12.109086,coat
-1.1934634,-2.6927016,shirt
5.1571083,3.0425708,bag
-0.103742905,12.574518,dress
14.533111,0.94369483,sandal
20.945755,3.6119034,ankle boot
12.7592745,-12.079564,bag
14.241472,5.1438694,sandal
19.232206,11.56452,sneaker
-4.1223655,3.5888438,t-shirt
-1.4699255,-2.3730118,shirt
20.965162,-0.19523898,ankle boot
15.337757,-9.369846,bag
0.5019719,2.3774598,coat
20.133173,-0.8856184,ankle boot
19.783222,-0.9068872,ankle boot
14.921795,-9.500129,bag
4.091499,2.224395,shirt
11.127152,-11.920955,bag
-1.6415008,12.304795,dress
16.716196,11.546672,sneaker
1.9198226,-1.0275,coat
11.878065,-11.852353,bag
17.640553,10.908685,sneaker
0.05929701,12.637632,dress
-0.944875,-4.241376,shirt
21.075478,1.1101208,ankle boot
15.28367,-8.40611,bag
11.445759,-12.304672,bag
-0.6007953,12.269543,dress
17.513258,11.616287,sneaker
6.8576765,14.938646,trouser
7.8111715,2.1019957,shirt
-6.0323358,0.81860256,t-shirt
-5.168721,2.7279794,t-shirt
4.5569654,1.0377545,shirt
13.934517,-10.078089,bag
14.620635,-8.8404255,bag
14.250796,4.897045,sandal
3.0810907,-1.2912431,coat
2.9336925,-1.9355934,coat
19.535496,11.902456,sneaker
20.441381,1.5604906,ankle boot
-1.5098945,12.470033,dress
7.7369056,12.710858,trouser
-1.0825003,-2.6316345,shirt
-4.530274,2.2024817,t-shirt
20.232391,0.83197665,ankle boot
8.426641,-7.2136626,pullover
-1.7352172,9.853479,dress
21.692038,1.7991589,ankle boot
0.9412792,6.594228,t-shirt
7.7942133,14.533021,trouser
-6.2713876,1.6210978,t-shirt
-4.324301,3.5711539,t-shirt
7.422644,-7.1228447,pullover
-0.6783771,11.785674,dress
0.14692917,12.339263,dress
14.131973,3.1961935,sandal
-5.8543706,1.2902787,t-shirt
3.2189667,-0.6991239,coat
20.361416,-0.52464956,ankle boot
8.473184,4.768998,t-shirt
9.361338,14.236594,trouser
15.388383,-0.013557817,sandal
7.4625983,14.075065,trouser
-0.35642478,12.873041,dress
15.581933,-9.608251,bag
2.2138398,-1.9553642,coat
19.048769,11.537251,sneaker
0.20480987,12.367735,dress
14.96101,1.4165494,sandal
20.304592,0.15109488,ankle boot
17.488428,10.876858,sneaker
-0.49178082,-2.1803145,shirt
0.029944519,13.456175,dress
8.908813,13.699734,trouser
-1.1528776,11.078737,dress
0.00021332828,13.551493,dress
3.5339117,-1.3742104,coat
21.39892,3.2346041,ankle boot
-1.7080969,-1.8663837,shirt
15.129361,0.95541316,sandal
21.547068,2.3033066,ankle boot
8.145819,15.0726185,trouser
7.4549317,14.622445,trouser
19.04354,11.848904,sneaker
8.055435,12.695316,trouser
19.855255,-1.5569025,ankle boot
14.121941,4.1351914,sandal
6.036123,-4.559873,pullover
21.231258,1.146276,ankle boot
6.4692826,14.951314,trouser
2.9560547,-1.3428756,coat
5.974899,15.870659,trouser
20.696089,-0.17297505,ankle boot
14.215109,5.0155034,sandal
2.72889,4.9624057,shirt
-1.7074319,-1.7793325,shirt
0.9968497,0.82243544,coat
14.23085,4.868653,sandal
15.163444,0.39628258,sandal
8.792662,-6.843774,pullover
2.597052,3.8076458,shirt
-0.28192878,-3.9470294,shirt
21.194942,2.0211737,ankle boot
17.56177,10.910008,sneaker
11.44661,-12.619974,bag
1.9636387,-0.740356,coat
6.2780375,-6.094266,pullover
2.7516131,-0.38424513,coat
4.9831886,1.0199847,t-shirt
15.291969,1.7985206,sandal
9.3138685,13.051849,trouser
3.4495482,4.126441,shirt
7.7796044,13.220162,trouser
14.800833,0.36246243,sandal
3.0773458,3.9289067,shirt
18.817871,12.377518,sneaker
18.808502,12.401043,sneaker
7.2182264,-6.7604103,pullover
8.330639,15.552683,trouser
16.36337,12.004067,sneaker
21.454498,0.265311,ankle boot
8.96443,14.267886,trouser
1.1496534,0.6209907,coat
13.606246,-9.967318,bag
-1.6718395,13.320151,dress
8.899174,-6.5957456,pullover
7.1630974,15.235451,trouser
0.005725139,-3.3761475,shirt
-5.0565906,1.0588353,t-shirt
14.300802,4.604216,sandal
21.59568,0.62744373,sneaker
11.777057,-12.622875,bag
20.120401,-0.575299,ankle boot
2.6355193,-1.2389407,coat
21.354166,1.2157063,ankle boot
15.662146,-9.524337,bag
15.107117,1.5031729,sandal
1.2539464,2.2122877,coat
7.9190407,-4.9735584,pullover
-0.8593948,13.607026,dress
-0.8740669,-1.0519862,shirt
7.647765,13.880853,trouser
21.251297,3.64153,ankle boot
-5.9179387,0.66838384,t-shirt
19.760088,-0.44720948,ankle boot
1.2067882,1.6923012,coat
19.932589,12.174885,sneaker
-0.32082543,-1.7978959,shirt
21.356377,1.2131742,ankle boot
0.64215875,12.694315,dress
17.783707,11.318478,sneaker
7.9737463,-5.531279,pullover
14.464734,4.736586,sandal
7.8792634,16.110842,trouser
19.209257,11.572021,sneaker
9.703642,14.329081,trouser
21.669315,2.2307062,ankle boot
21.638493,3.139936,ankle boot
-4.7252426,2.9520516,t-shirt
8.167165,-4.4732466,pullover
12.732972,-11.108478,bag
7.164385,-5.5413694,pullover
9.528165,14.34462,trouser
7.600179,-5.8058486,pullover
6.2487855,-5.990858,pullover
-4.5080533,2.2636678,t-shirt
8.264009,13.614591,trouser
11.352434,-11.860218,bag
14.534765,4.4765706,sandal
-5.4306307,0.7120966,t-shirt
15.278968,-0.5838387,sandal
-5.0350165,1.5756949,t-shirt
14.876385,1.1813058,sandal
8.951808,15.006853,trouser
9.264054,13.750722,trouser
15.400211,0.7909365,sandal
20.364462,1.2787079,ankle boot
15.439493,-9.792263,bag
11.901857,-12.338367,bag
-4.689578,2.884289,t-shirt
14.917878,1.5466224,sandal
3.153881,4.257847,shirt
-1.178103,-2.4517121,shirt
-1.4675051,9.998853,dress
4.2383366,-1.9038028,coat
2.4810307,-1.8149284,coat
15.5507765,-9.785082,bag
9.023386,-6.210063,pullover
-4.7107363,2.7132883,t-shirt
14.805233,-9.384238,bag
14.178023,2.770849,sandal
18.130983,11.487783,sneaker
-5.769217,0.70830667,t-shirt
-1.8869755,10.6199665,dress
18.97635,11.583805,sneaker
6.791341,-5.520164,pullover
0.07732587,-3.3991547,shirt
8.240707,-5.7382283,pullover
4.4784055,1.2841772,shirt
-1.7425576,10.926171,dress
14.643199,-9.347499,bag
14.113034,3.3092067,sandal
-1.1559461,13.147041,dress
-0.80570984,12.110188,dress
10.74476,-12.426766,bag
-1.0950105,10.407963,dress
5.5570755,-1.0299275,shirt
7.9838133,-4.9157662,pullover
-0.39867678,-1.7022047,dress
2.094402,-1.8471084,coat
-4.787067,0.8581138,t-shirt
0.057172533,-4.3090568,shirt
21.533264,2.364334,ankle boot
15.555708,-8.858822,bag
1.9675329,-1.2758659,coat
14.804025,1.862698,sandal
-1.2135328,11.221466,dress
14.560111,4.607672,sandal
7.057991,-5.1156306,pullover
3.004653,-1.3699933,coat
8.139865,-7.234679,pullover
8.277596,-5.96363,pullover
14.697996,1.4075058,sandal
0.016144466,13.4782295,dress
8.020207,12.901357,trouser
-1.5919025,12.236522,dress
-5.2641544,2.4295323,t-shirt
-6.186937,0.9337591,t-shirt
-6.4149523,1.2425569,t-shirt
15.277247,2.017038,sandal
-0.21370561,-1.6503656,shirt
-1.0709604,13.061642,dress
0.9301762,1.3063616,coat
3.3402886,-0.15106158,coat
-0.5917423,-1.3219689,shirt
5.4321246,0.022370705,shirt
-5.1594944,0.86835074,t-shirt
14.038741,5.2354665,sandal
6.4794693,15.086739,trouser
13.1571865,-10.144475,bag
-1.3744128,12.479024,dress
-1.8232,12.8533,dress
-0.9402924,-3.0679877,shirt
2.3447156,-2.400223,coat
15.069786,-10.172866,bag
9.294002,13.154256,trouser
19.606226,12.170624,sneaker
8.2926655,15.440127,trouser
8.34711,-6.800178,pullover
-1.5890702,-2.2393272,shirt
13.17291,-11.881302,bag
-1.0326009,-2.5024369,shirt
-0.05031214,-3.3325834,shirt
3.6781619,-1.228643,coat
7.9775267,-4.9483633,pullover
8.074084,-4.3336973,pullover
-0.7540023,-2.9573963,shirt
13.282126,-11.153503,bag
9.434542,14.267485,trouser
2.8650622,-1.5313141,coat
21.039417,1.4532294,ankle boot
0.33167693,12.057608,dress
18.743877,11.443915,sneaker
15.213759,-10.044283,bag
11.238582,-11.877786,bag
9.338733,13.127004,trouser
2.4734123,-2.1687775,coat
12.302894,-12.261686,bag
-0.63205385,12.55628,dress
2.269026,2.8407967,shirt
11.735017,-12.113209,bag
11.43945,-12.51703,bag
19.689137,-0.8928369,ankle boot
0.88591903,6.709464,t-shirt
3.834541,-1.5222273,coat
21.424263,1.5320647,ankle boot
8.453314,14.959743,trouser
0.7976682,1.4511073,coat
5.0397077,0.43020648,shirt
9.264776,-6.327215,pullover
21.06863,0.12657419,ankle boot
20.834524,1.8250504,ankle boot
17.956049,12.203525,sneaker
-1.2257857,10.215202,dress
-5.9912157,1.352348,t-shirt
0.79734945,1.7388873,coat
16.282423,11.622726,sneaker
19.44894,12.612448,sneaker
8.338969,15.77206,trouser
-1.3304626,-2.8702202,shirt
-5.2861657,1.167144,t-shirt
2.4813478,4.8511186,shirt
20.97871,1.6396477,ankle boot
0.0010210073,13.352735,dress
15.408496,-0.29027373,sandal
4.531262,1.37336,shirt
19.87053,11.922931,sneaker
8.222532,-6.9493375,pullover
21.206066,2.6686301,ankle boot
21.296263,0.055479262,ankle boot
-0.91458285,11.59808,dress
19.691957,-1.0323137,ankle boot
2.3207877,4.3821707,shirt
8.38711,15.699847,trouser
1.3411771,0.8249116,coat
16.770782,11.539592,sneaker
18.320518,11.869141,sneaker
1.763582,0.21381566,coat
12.976977,-11.460623,bag
13.252209,-11.193834,bag
11.61182,-11.917756,bag
15.793953,0.45431045,sandal
7.1102047,16.008293,trouser
1.9184577,-0.8027477,coat
8.691974,-6.785487,pullover
6.9068065,14.562122,trouser
-0.14701349,13.439908,dress
-0.19624619,13.004489,dress
12.281421,-12.523993,bag
7.5617647,-6.7339835,pullover
12.273712,-12.152117,bag
12.485175,-12.29517,bag
20.941887,-0.037986375,ankle boot
6.9698133,14.9936695,trouser
0.30199182,12.407101,dress
12.751332,-12.037921,bag
-0.47408032,-1.5845991,shirt
18.057627,11.958072,sneaker
15.5400715,-9.336588,bag
18.235477,11.355353,sneaker
19.755798,-0.68897474,ankle boot
4.2261553,-1.0306965,coat
8.791759,13.2713785,trouser
7.595904,12.207748,trouser
3.3123302,-1.8656331,coat
8.614553,15.07813,trouser
-1.1442105,-2.1567724,shirt
7.6851025,-5.4383683,pullover
13.623726,3.657157,sandal
7.8692517,-4.2793255,pullover
-1.3564998,9.936439,dress
11.633716,-12.475025,bag
8.773482,-6.7952113,pullover
0.015749164,12.906246,dress
-1.5335685,11.001462,dress
-1.1045364,10.205394,dress
-0.2936431,12.524842,dress
18.414732,11.607846,sneaker
-0.77074903,-2.7599366,shirt
8.210272,13.247811,trouser
4.650106,-0.85117745,coat
5.588428,-0.53324765,shirt
18.09096,7.3763957,ankle boot
-4.9975533,2.7517083,t-shirt
1.088252,5.9633093,t-shirt
18.27048,11.633936,sneaker
-1.2659528,11.205379,dress
15.680835,10.975288,sneaker
-1.8921808,10.848754,dress
12.170883,-12.228102,bag
-1.6288654,11.852768,dress
18.80784,11.779247,sneaker
14.019352,3.8678572,sandal
10.571687,-11.881054,bag
7.650367,-6.753994,pullover
-1.0874113,-2.5011227,shirt
-5.5615134,2.2381759,t-shirt
2.8394613,-1.4876305,coat
17.572674,12.271581,sneaker
2.3582015,-2.2008345,coat
10.9305725,-12.325713,bag
-5.121663,2.8357992,t-shirt
16.198072,11.775631,sneaker
-0.9114639,13.646002,dress
8.239809,14.193561,trouser
-1.4146235,-2.7711074,shirt
15.247033,0.8017451,sandal
-5.2102704,2.5797431,t-shirt
-4.8744783,1.3191084,t-shirt
20.218494,0.4238596,ankle boot
19.197628,11.601295,sneaker
2.9539194,4.929201,shirt
6.716119,15.090851,trouser
-5.887049,2.114959,t-shirt
-0.5581415,11.34114,dress
19.283695,12.210367,sneaker
6.447874,15.782479,trouser
-6.425762,1.1638923,t-shirt
15.387267,1.8904827,sandal
0.69916177,13.4040985,dress
20.96514,2.7494473,ankle boot
0.2898352,-3.7069364,shirt
0.687584,1.711552,coat
13.399473,-11.4906225,bag
18.60225,11.577835,sneaker
-4.713687,0.8277027,t-shirt
-1.3817666,-2.420223,shirt
20.755713,-0.33770922,ankle boot
6.089554,-3.9985628,pullover
2.0322278,-0.34128502,coat
4.6353807,0.99056304,shirt
4.4388595,-1.7514818,coat
5.579423,-0.51482886,shirt
5.394235,0.10964978,shirt
15.159751,-1.119736,sandal
-0.80956876,12.4390955,dress
-6.381568,1.1135162,t-shirt
0.52744055,-3.7660882,shirt
14.448251,4.693598,sandal
2.443716,2.9604936,shirt
8.635846,14.893473,trouser
11.982769,-11.764025,bag
11.223349,-12.680069,bag
7.749818,-5.404973,pullover
-0.78458244,-3.054706,shirt
18.86999,12.0775585,sneaker
12.43552,-12.03397,bag
7.954833,13.433173,trouser
2.09773,-1.1309897,coat
14.398303,4.4512053,sandal
-0.47704187,-1.8661163,shirt
20.267605,-0.59004676,ankle boot
21.547455,3.2357085,ankle boot
-4.4200196,3.4073253,t-shirt
-4.6959233,1.8012165,t-shirt
7.896197,-6.9582553,pullover
7.4891624,14.706615,trouser
-4.3097305,3.5260098,t-shirt
19.53893,12.5443945,sneaker
6.776236,-4.974213,pullover
20.884644,-0.25881827,ankle boot
21.57554,2.2444756,ankle boot
17.786682,11.015916,sneaker
21.420973,1.7028639,ankle boot
14.283725,-9.854583,bag
15.495115,-9.926429,bag
5.808258,-6.126219,pullover
-0.91362345,-2.8514647,shirt
7.9592676,13.432277,trouser
-1.6985812,10.874721,dress
-5.772435,1.868837,t-shirt
19.44765,12.752385,sneaker
-0.0013867263,12.492046,dress
9.148223,13.317019,trouser
-1.2359852,-2.881592,shirt
-0.32695913,12.200961,dress
-1.367275,13.476613,dress
20.768456,0.019596951,ankle boot
-1.6391891,-2.0830162,shirt
18.643785,11.72765,sneaker
-1.0202023,-3.6220958,shirt
13.899489,3.8713772,sandal
8.197463,14.764447,trouser
19.294462,11.369983,sneaker
21.229906,1.2367264,ankle boot
18.920944,12.047946,sneaker
-4.8429217,2.6475856,t-shirt
2.3378909,-1.242396,coat
-0.3480884,12.119012,dress
11.909417,-12.064523,bag
19.682898,-0.51733565,sandal
3.2715192,-0.16387337,coat
-5.7047873,0.74170893,t-shirt
2.9335117,4.930098,shirt
14.873141,1.3161849,sandal
-0.073491044,12.64342,dress
-0.434315,13.461134,dress
15.160504,0.75398,sandal
1.9459907,-1.3136088,coat
1.7622087,0.5399568,coat
18.487482,12.309721,sneaker
12.1201,-12.361278,bag
19.466904,12.056493,sneaker
8.883616,14.537773,trouser
15.70896,0.8651768,sandal
14.419234,4.545144,sandal
1.8808143,-0.54475474,coat
0.6311638,1.5717608,coat
15.011105,0.6558213,sandal
6.676713,-3.9645455,pullover
-5.5848165,1.0797057,t-shirt
19.3545,11.696363,sneaker
-6.3329687,1.3268565,pullover
7.6092324,15.512213,trouser
7.7740602,12.763961,trouser
6.718659,14.675321,trouser
8.450876,13.777704,trouser
19.126623,11.393302,sneaker
19.18211,11.3407955,sneaker
4.4368496,-0.9443327,coat
-1.1745818,11.079228,dress
14.496729,4.4472704,sandal
7.524858,-6.7721176,pullover
7.7381854,-5.9616127,pullover
12.687526,-12.177959,bag
-5.6364183,0.9618468,t-shirt
20.05098,0.07390172,ankle boot
18.207373,11.606858,sneaker
-1.7959547,11.899407,dress
7.3887873,-6.825408,pullover
8.322429,-5.8792696,pullover
9.486839,14.304838,trouser
-0.5181038,13.142376,dress
1.7826892,4.90548,shirt
5.934895,-5.1863136,pullover
16.645197,11.759769,sneaker
-1.3568218,10.337212,dress
3.0706763,3.075821,shirt
21.338186,0.76249415,ankle boot
8.721964,-5.6739326,pullover
-0.64556646,-2.4371321,shirt
9.161735,13.169925,trouser
19.790993,12.295811,sneaker
15.429699,-0.1860903,sandal
14.440514,3.707869,sandal
3.534982,-1.4405453,coat
15.469187,-9.127854,bag
3.0928788,4.3229475,shirt
19.808758,11.952189,sneaker
12.861356,-11.643998,bag
8.155786,-7.276506,pullover
15.678808,10.974972,sneaker
6.039139,-4.000638,pullover
0.30357152,-3.5552986,shirt
7.037518,-5.907088,pullover
21.686373,2.2808208,ankle boot
18.519499,12.415795,sneaker
-1.2231456,10.183536,dress
12.9570875,-11.981778,bag
-1.6394427,10.254139,dress
7.2742443,-4.1492114,trouser
0.4482512,1.9444926,coat
5.9776354,-5.2828674,pullover
12.403479,-12.371426,bag
13.149907,-11.676993,bag
-4.311377,3.5036857,t-shirt
0.070884414,-3.2448945,shirt
2.3539267,2.8631344,shirt
2.5245132,0.17128403,coat
8.430717,-6.6863556,pullover
19.544268,12.50086,sneaker
-4.947486,0.77579075,t-shirt
8.030426,-4.326164,pullover
2.7513304,-1.879325,coat
10.900632,-12.365528,bag
8.705858,-6.8855505,pullover
8.739346,13.663421,trouser
3.9897861,-2.184221,coat
21.364656,3.3064828,ankle boot
1.0151176,6.7002144,t-shirt
21.743067,2.1789763,ankle boot
15.413398,0.769545,sandal
21.20643,2.038023,ankle boot
17.519922,11.159878,sneaker
2.6772716,-1.8138561,coat
14.050907,-10.212883,bag
2.3868403,3.9244564,shirt
8.061072,15.9329,trouser
12.216393,-12.506281,bag
16.009789,11.712756,sneaker
16.406595,11.718114,sneaker
15.125486,-9.311462,bag
11.4244175,-12.437483,bag
6.618802,-6.294297,pullover
20.48787,1.3998545,ankle boot
7.212285,-6.8631344,pullover
19.895363,-1.1171668,ankle boot
2.3638427,2.954221,shirt
2.428878,-2.077001,coat
3.4490974,2.8789992,shirt
15.51848,-8.749029,bag
8.927832,15.440571,trouser
3.3186467,-0.77445614,coat
1.9766088,-2.0092168,coat
15.477534,0.3865434,sandal
0.4037217,6.3303866,t-shirt
-1.6724323,11.001145,dress
2.172768,2.75218,shirt
14.231082,4.8273597,sandal
15.223726,1.6785358,sandal
15.640965,-8.898719,bag
3.2488594,-1.2680569,coat
12.455618,-12.130906,bag
13.340837,-11.857986,bag
0.8263349,6.490182,t-shirt
4.2108874,-0.5509639,coat
7.867907,13.767721,trouser
15.261581,-0.95659864,sandal
8.0488,15.993156,trouser
2.620284,4.0595093,shirt
0.09280702,12.470117,dress
2.399503,4.7419796,shirt
-0.905375,-2.9570365,shirt
9.694132,14.348464,trouser
19.967611,0.8319196,ankle boot
6.7742996,-5.4879613,pullover
3.1381478,-0.75442076,coat
7.908963,16.20864,trouser
7.0936604,15.284696,trouser
8.994081,13.392979,trouser
19.952934,12.056982,sneaker
9.139535,14.448464,trouser
19.771948,-0.4363341,ankle boot
-1.2488399,-2.907408,shirt
5.5020647,1.6603434,t-shirt
15.691652,0.21434893,sandal
21.734818,1.3612422,ankle boot
-4.6584167,3.0261006,t-shirt
20.926247,1.2606835,ankle boot
8.712304,-6.585219,pullover
14.714607,2.90538,sandal
-0.2725567,12.101913,dress
-5.4951024,2.4438553,t-shirt
15.234426,-0.6903664,sandal
7.988747,13.260771,trouser
11.750158,-11.988171,bag
-0.18394266,12.300373,dress
3.475341,-0.42085806,coat
7.6800303,-4.609853,pullover
7.1451287,-7.0442395,pullover
20.923824,2.4613552,ankle boot
15.172621,-1.1441092,sandal
7.5219955,11.845443,trouser
15.180479,-8.7984915,bag
15.659473,10.947523,sneaker
11.015265,-12.209255,bag
14.824616,1.0915666,sandal
2.642139,-0.44256708,coat
-0.5345732,12.853602,dress
-0.6075094,12.731761,dress
7.926988,-6.88466,pullover
20.338116,-0.6269693,ankle boot
12.709491,-11.488275,bag
-1.6256794,10.60858,dress
7.1121755,-7.0725107,pullover
11.598585,-12.525639,bag
18.829077,12.189102,sneaker
7.523576,-4.834834,pullover
1.2015753,2.091796,coat
8.4333315,-4.820875,pullover
14.25751,1.3454719,sandal
13.123145,-11.852691,bag
0.38397568,5.637664,t-shirt
8.241511,14.870453,trouser
3.5325139,-1.5530313,coat
6.2276506,-5.8437247,pullover
13.373711,-11.851244,bag
21.008114,0.51219845,sneaker
14.121007,3.997481,sandal
20.8448,-0.58548623,ankle boot
0.07245075,11.740428,dress
14.868226,0.57283294,sandal
21.351547,0.6174736,ankle boot
6.8766994,-4.0630045,pullover
1.8224275,-1.4471403,coat
19.01394,12.739662,sneaker
7.7019167,14.831749,trouser
15.770076,-9.079805,bag
6.6606064,-6.5613728,pullover
-5.357897,1.2768457,t-shirt
13.477316,-10.820166,bag
-0.10629475,12.585528,dress
15.499315,-9.699311,bag
8.887303,-5.0441484,pullover
19.630054,12.132495,sneaker
20.281443,0.2202367,ankle boot
14.917372,0.47522607,sandal
-1.6382287,10.262468,dress
0.9320178,6.6479344,t-shirt
6.7610035,-6.2143188,pullover
5.9673038,-4.645716,pullover
19.761595,12.156083,sneaker
-5.6659346,1.1237481,t-shirt
-4.771856,2.7658956,t-shirt
8.053897,13.973305,trouser
-5.047232,0.73739594,t-shirt
13.220389,-11.860786,bag
6.590997,15.571876,trouser
1.2519745,2.4934378,coat
3.6587608,2.1985517,coat
20.68696,0.25392497,ankle boot
2.440738,4.1391854,shirt
21.170025,1.4874897,ankle boot
14.963183,1.6250821,sandal
16.388414,12.244317,sneaker
-0.4513685,12.689371,dress
6.7100606,15.442271,trouser
2.41557,3.0544739,shirt
-5.947023,1.2433845,t-shirt
-5.933734,1.7407928,t-shirt
14.248537,5.273818,sandal
-5.0188036,0.7247414,t-shirt
6.579566,-0.23161983,pullover
-5.7476444,1.9277265,t-shirt
7.769975,14.743825,trouser
15.587497,-9.8456135,bag
7.2566714,-7.02529,pullover
0.77457595,13.1203,dress
8.464603,-6.784281,pullover
14.999415,-0.7575947,sandal
-0.046816904,12.6178,dress
8.365641,15.145283,trouser
11.102299,-12.534815,bag
3.2523541,-2.2194076,coat
14.749112,3.8561916,sandal
3.015153,4.476762,shirt
12.075181,-12.42279,bag
7.1532583,-5.6307197,pullover
8.0981455,15.594863,trouser
0.57594496,12.912922,dress
14.663673,-8.89211,bag
-0.9405614,-0.7507797,shirt
-4.159961,3.6724555,t-shirt
2.8438513,-1.5405029,coat
19.372385,11.477833,sneaker
14.548396,4.2628427,sandal
13.103512,-11.296093,bag
2.9684904,-1.5590742,coat
18.565876,11.512827,sneaker
2.7421768,2.996307,shirt
8.730715,15.635041,trouser
-1.515426,11.451072,dress
21.446667,3.005051,ankle boot
9.098466,13.675119,trouser
8.334237,-4.606739,pullover
-4.5179353,3.2992518,t-shirt
14.456813,-10.328666,bag
-0.89215547,-3.7433605,shirt
-6.157504,1.1638509,t-shirt
21.415312,2.4825628,ankle boot
14.966105,-9.341345,bag
13.6581335,-10.572592,bag
-0.72773224,-3.8043787,shirt
13.981724,5.2880564,sandal
3.711922,-1.3329593,coat
13.088536,-11.7673435,bag
13.727289,4.271784,sandal
7.6056166,15.134324,trouser
7.9308333,-5.1586347,pullover
1.029239,0.71596235,coat
0.87929815,12.995178,dress
-0.90241945,10.49211,dress
21.231401,0.45560715,ankle boot
20.992287,-0.2868087,ankle boot
-4.760181,0.59620357,t-shirt
-4.300855,1.6138175,t-shirt
15.21296,-8.901245,bag
0.83874524,13.357068,dress
12.119069,-11.709137,bag
-6.278569,2.2045639,t-shirt
-1.4239581,-2.3890476,shirt
14.551382,1.0825623,sandal
17.089077,12.086374,sneaker
7.3867536,-4.283688,pullover
14.0236845,3.932668,sandal
8.716817,13.380255,trouser
5.851065,-6.305276,pullover
17.610117,10.816388,sneaker
-6.241004,1.0556289,t-shirt
-1.1863893,-2.808687,shirt
12.609647,-12.239223,bag
0.41996428,2.563958,coat
14.105464,3.1088428,sandal
7.064915,-6.875822,pullover
5.419478,1.7660209,t-shirt
16.939388,11.95108,sneaker
8.172375,-6.890536,pullover
-6.2312665,1.5316488,t-shirt
-4.985151,2.979069,t-shirt
21.10111,3.6287162,ankle boot
20.77897,2.1382403,ankle boot
-1.1299835,13.027399,dress
7.850019,-6.0600653,pullover
-0.9667771,-3.932325,shirt
19.969576,0.039192498,ankle boot
-1.3593484,10.584694,dress
-1.4407234,10.379921,dress
16.24847,11.958316,sneaker
12.2233305,-12.242739,bag
17.827642,11.268876,sneaker
-0.69856036,11.504154,dress
11.372094,-12.489362,bag
3.3000567,-0.88642734,coat
14.230363,5.0875516,sandal
8.396135,15.407811,trouser
7.854728,14.045706,trouser
14.454952,2.3095272,sandal
1.4903402,0.42251423,coat
1.9807618,-1.3661518,coat
15.122989,-1.1096687,sandal
-1.3099256,11.747839,dress
-5.591845,1.3631161,t-shirt
15.125509,-9.285395,bag
7.9170747,-4.386979,pullover
18.83633,11.484207,sneaker
7.4044466,-5.970398,pullover
8.015996,-6.496012,pullover
-1.6264684,11.253182,dress
6.7057652,15.979795,trouser
-0.95990765,13.089953,dress
15.392292,-8.867735,bag
18.494268,11.9976425,sneaker
-6.445123,1.7193782,t-shirt
12.63208,-12.152589,bag
-5.739533,0.6123688,t-shirt
19.913729,-0.49645814,ankle boot
8.308694,1.4113746,bag
5.8612123,-6.170278,pullover
8.011582,-4.5080004,pullover
7.963618,12.810843,trouser
2.0693758,4.325381,shirt
19.547117,11.902034,sneaker
7.1277637,15.385226,trouser
19.829987,0.15187556,ankle boot
1.655896,0.6670669,coat
1.3370738,5.9749017,t-shirt
15.53082,1.2185502,sandal
17.806686,11.59523,sneaker
-5.199776,1.0597337,t-shirt
15.27667,2.103674,sandal
20.834677,2.0102036,ankle boot
15.253867,1.8491642,sandal
17.83076,11.452493,sneaker
0.43793538,5.77746,t-shirt
18.451365,12.605406,sneaker
7.527754,13.462089,trouser
19.151632,12.590643,sneaker
13.681619,4.4094963,sandal
15.322058,-9.0454035,bag
3.8466456,-1.6135724,coat
-1.0202287,-2.113607,shirt
-5.3103337,1.7258087,t-shirt
0.45406997,12.703848,dress
6.816362,15.108126,trouser
3.087738,-2.2018602,coat
8.752811,14.834891,trouser
9.392657,14.399949,trouser
14.815416,-10.300221,bag
3.134054,-1.7497057,coat
8.387667,-5.2881193,pullover
2.351334,-0.29978523,coat
-4.8224993,2.9631355,t-shirt
-0.017669393,13.499973,dress
14.197944,5.302593,sandal
4.9558196,0.57464623,shirt
8.275152,-6.8575587,pullover
20.729723,-0.5854692,ankle boot
0.36239514,-3.0180907,shirt
19.843029,12.23658,sneaker
2.9673445,-1.0774561,coat
21.042465,2.8450983,ankle boot
13.830787,5.2759113,sandal
6.2166767,-6.186106,pullover
6.6872306,-4.5944395,pullover
4.3068056,1.714694,shirt
19.14439,11.570321,sneaker
-0.7424879,13.230476,dress
20.890184,2.4036384,ankle boot
-0.91392994,-2.4346073,shirt
3.1451077,-1.6340603,coat
0.50205946,2.620572,coat
19.642807,12.23202,sneaker
15.010156,-8.576217,bag
14.105364,5.2269607,sandal
-5.973021,0.7607959,t-shirt
19.588787,-0.92012787,ankle boot
-0.032963026,-4.3503537,shirt
-5.0211067,0.7751567,t-shirt
