x,y,prediction,timestamp
-0.40881693,-3.0834079,shirt,05-09-2021 09:49:14.175559
18.496298,12.506149,sneaker,05-09-2021 09:49:24.325195
14.206383,4.6966505,sandal,05-09-2021 09:49:37.399188
15.801158,0.60770607,sandal,05-09-2021 09:49:41.421777
-1.5258052,-2.3233624,shirt,05-09-2021 09:49:51.887461
2.479305,-2.3206177,coat,05-09-2021 09:50:22.152746
15.330749,-9.057683,bag,05-09-2021 09:50:27.119867
0.2400196,11.788254,dress,05-09-2021 09:50:37.077997
-0.48429805,-1.8139969,shirt,05-09-2021 09:50:46.345149
1.3072273,2.2994163,coat,05-09-2021 09:50:56.608165
-1.7185398,9.876691,dress,05-09-2021 09:50:57.420456
19.039291,11.314903,sneaker,05-09-2021 09:51:36.387101
19.817928,-0.7499237,ankle boot,05-09-2021 09:51:38.184033
1.3779435,1.262409,coat,05-09-2021 09:51:38.410644
-1.8516006,-2.4013746,shirt,05-09-2021 09:51:40.899223
12.139905,-12.32992,bag,05-09-2021 09:52:12.152347
2.451328,2.9505677,shirt,05-09-2021 09:52:14.562988
3.1445055,4.4039054,shirt,05-09-2021 09:52:14.960387
-1.7067997,13.193623,dress,05-09-2021 09:52:35.542553
-0.77033585,12.659228,dress,05-09-2021 09:52:43.016923
13.621035,-9.960814,bag,05-09-2021 09:52:50.165434
17.059355,12.232219,sneaker,05-09-2021 09:52:51.734873
14.000608,3.317253,sandal,05-09-2021 09:52:53.979087
3.03464,-1.3177015,coat,05-09-2021 09:53:16.126624
4.0712047,-1.7675054,coat,05-09-2021 09:53:19.506437
-1.1587187,-3.4759018,shirt,05-09-2021 09:53:46.050519
14.4931345,4.5719914,sandal,05-09-2021 09:53:50.688017
2.2917314,0.121623926,coat,05-09-2021 09:53:54.676008
15.0092,-10.2974205,bag,05-09-2021 09:54:13.348457
-0.37812245,12.01454,dress,05-09-2021 09:54:21.208851
15.877763,11.393269,sneaker,05-09-2021 09:54:27.890957
11.051465,-11.999148,bag,05-09-2021 09:54:34.894931
21.603477,1.3937787,ankle boot,05-09-2021 09:54:37.561725
4.62189,-0.8524327,coat,05-09-2021 09:54:39.857922
15.537394,0.27338254,sandal,05-09-2021 09:54:47.003517
14.175088,4.5559154,sandal,05-09-2021 09:54:54.137617
17.949324,11.252709,sneaker,05-09-2021 09:54:57.286034
21.341263,0.02001348,ankle boot,05-09-2021 09:55:02.912877
18.477509,12.617838,sneaker,05-09-2021 09:55:04.590117
-0.59929174,-2.8060713,shirt,05-09-2021 09:55:08.594494
-1.1718562,10.618732,dress,05-09-2021 09:55:09.238027
18.854929,11.298897,sneaker,05-09-2021 09:55:18.573780
13.778995,5.409705,sandal,05-09-2021 09:55:21.380650
14.624258,-9.110354,bag,05-09-2021 09:55:31.523960
20.983637,1.6371714,ankle boot,05-09-2021 09:55:58.330663
1.6385703,-0.49145254,coat,05-09-2021 09:56:03.566738
-1.340855,10.556569,dress,05-09-2021 09:56:04.791471
2.1518323,2.7334323,shirt,05-09-2021 09:56:05.544845
20.855148,1.6068105,ankle boot,05-09-2021 09:56:08.654859
21.313227,2.2694368,ankle boot,05-09-2021 09:56:13.069428
20.081757,0.7783501,ankle boot,05-09-2021 09:56:13.154455
0.5368109,13.453142,dress,05-09-2021 09:56:29.047721
3.4226794,-0.90008575,coat,05-09-2021 09:56:47.703350
16.398344,11.924681,sneaker,05-09-2021 09:56:47.823254
20.699366,0.5065769,ankle boot,05-09-2021 09:56:50.237819
19.051983,11.4086075,sneaker,05-09-2021 09:56:52.491081
16.485098,12.163708,sneaker,05-09-2021 09:56:54.010804
21.230013,0.028634708,ankle boot,05-09-2021 09:56:57.695424
16.992985,12.054366,sneaker,05-09-2021 09:57:11.507711
14.47613,4.5596733,sandal,05-09-2021 09:57:26.023171
15.870009,0.5375737,sandal,05-09-2021 09:57:30.506989
2.0663257,-0.24955381,coat,05-09-2021 09:57:31.025395
13.9837475,3.5293722,sandal,05-09-2021 09:57:49.333614
18.475271,12.609108,sneaker,05-09-2021 09:57:51.949462
19.027039,11.65845,sneaker,05-09-2021 09:58:13.324314
20.823301,-0.32513934,ankle boot,05-09-2021 09:58:30.469608
15.027542,1.8154604,sandal,05-09-2021 09:58:34.752861
15.965859,11.887012,sneaker,05-09-2021 09:58:40.786065
0.020418048,11.851145,dress,05-09-2021 09:58:42.893827
15.744019,0.37558267,sandal,05-09-2021 09:58:49.061173
0.2748429,13.352896,dress,05-09-2021 09:58:49.912286
2.0977478,0.22911267,coat,05-09-2021 09:58:56.459462
12.167827,-12.052907,bag,05-09-2021 09:58:58.356714
2.9914644,3.1249542,shirt,05-09-2021 09:59:00.277025
15.197972,1.3296516,sandal,05-09-2021 09:59:01.048872
19.84359,12.377834,sneaker,05-09-2021 09:59:01.505783
20.906977,2.730137,ankle boot,05-09-2021 09:59:04.794717
-1.821242,9.97982,dress,05-09-2021 09:59:21.601728
15.346234,1.9594573,sandal,05-09-2021 09:59:24.570111
4.462439,1.1088259,shirt,05-09-2021 09:59:30.448328
-0.88949984,-0.39995927,dress,05-09-2021 09:59:38.600856
3.8216822,-0.831013,coat,05-09-2021 09:59:47.475970
14.545964,2.8172626,sandal,05-09-2021 09:59:51.440226
19.664047,-1.1647776,ankle boot,05-09-2021 09:59:53.098109
15.42499,0.97903615,sandal,05-09-2021 10:00:09.163674
14.423409,3.8703854,sandal,05-09-2021 10:00:09.408832
19.747925,-0.8906836,ankle boot,05-09-2021 10:00:19.854879
2.8600233,-1.4716791,coat,05-09-2021 10:00:25.078221
12.601719,-12.131565,bag,05-09-2021 10:00:40.676379
2.1366584,-0.8113318,coat,05-09-2021 10:00:42.345115
-1.3015536,10.765544,dress,05-09-2021 10:00:54.226292
12.81218,-11.87786,bag,05-09-2021 10:01:10.093422
-0.9067403,10.586678,dress,05-09-2021 10:01:18.493333
15.3117895,1.6216664,sandal,05-09-2021 10:01:18.745555
10.964442,-12.193178,bag,05-09-2021 10:01:28.758130
-1.3176807,12.519098,dress,05-09-2021 10:02:01.610872
-1.4258755,11.145544,dress,05-09-2021 10:02:15.858777
13.212279,-11.198923,bag,05-09-2021 10:02:23.797633
2.125257,4.924032,shirt,05-09-2021 10:02:44.075277
13.663093,4.1577644,sandal,05-09-2021 10:02:49.811274
18.655672,12.579572,sneaker,05-09-2021 10:02:52.192164
0.06300883,12.473845,dress,05-09-2021 10:02:55.272915
20.344208,1.6183791,ankle boot,05-09-2021 10:03:21.959518
14.0006075,3.416536,sandal,05-09-2021 10:03:23.438819
20.726688,0.028115869,ankle boot,05-09-2021 10:03:30.333133
1.3852295,1.7339005,coat,05-09-2021 10:03:32.551495
2.963767,-1.6511021,coat,05-09-2021 10:03:34.328086
3.4805715,-1.9117097,coat,05-09-2021 10:03:41.032685
-0.45376918,13.370908,dress,05-09-2021 10:03:42.387710
15.761469,0.30546898,sandal,05-09-2021 10:03:53.507897
15.010373,-0.18406112,sandal,05-09-2021 10:04:06.010045
21.068413,2.2705097,ankle boot,05-09-2021 10:04:11.858123
-0.86812234,11.037005,dress,05-09-2021 10:04:12.907277
18.247456,11.544533,sneaker,05-09-2021 10:04:20.911231
1.8354831,0.1385876,coat,05-09-2021 10:04:30.289095
1.9951612,-1.3083607,coat,05-09-2021 10:04:32.926980
19.939362,12.065538,sneaker,05-09-2021 10:04:33.527461
-0.6444103,-3.4090993,shirt,05-09-2021 10:04:52.851899
21.50152,2.4642994,ankle boot,05-09-2021 10:04:53.362769
20.853878,0.19643067,ankle boot,05-09-2021 10:05:00.399936
15.630479,-9.813949,bag,05-09-2021 10:05:03.215809
13.777654,5.2994637,sandal,05-09-2021 10:05:19.271519
18.744549,11.919055,sneaker,05-09-2021 10:05:26.563238
1.1982224,2.079587,coat,05-09-2021 10:05:31.689452
0.4043551,13.518091,dress,05-09-2021 10:05:43.370097
2.999768,4.450777,shirt,05-09-2021 10:06:07.368922
-0.0020488796,2.8573678,coat,05-09-2021 10:06:15.005102
-0.111143604,-4.2986045,shirt,05-09-2021 10:06:15.791658
15.264108,1.5328326,sandal,05-09-2021 10:06:22.635884
12.319953,-12.502552,bag,05-09-2021 10:06:23.242156
-1.6724323,11.001145,dress,05-09-2021 10:06:34.898062
4.568471,-0.8962395,coat,05-09-2021 10:07:13.387917
21.329596,0.49572793,ankle boot,05-09-2021 10:07:16.798889
19.88408,-1.585559,ankle boot,05-09-2021 10:07:19.212165
15.439379,-9.292228,bag,05-09-2021 10:07:27.041755
3.4586565,3.003734,shirt,05-09-2021 10:07:30.573682
14.559087,3.5104978,sandal,05-09-2021 10:07:34.045221
2.4137106,-2.094243,coat,05-09-2021 10:07:41.192907
15.1734495,-10.088685,bag,05-09-2021 10:07:46.082532
15.273118,2.0544193,sandal,05-09-2021 10:07:54.621131
12.316115,-12.344783,bag,05-09-2021 10:08:01.482670
21.667187,1.5836973,ankle boot,05-09-2021 10:08:07.923878
21.294893,2.5281758,ankle boot,05-09-2021 10:08:20.732564
14.269286,1.3644528,sandal,05-09-2021 10:08:29.468049
18.397764,11.725687,sneaker,05-09-2021 10:08:31.635357
21.71754,1.6161984,ankle boot,05-09-2021 10:08:43.204026
2.8139277,3.1957738,shirt,05-09-2021 10:08:55.881469
20.507635,-0.6884722,ankle boot,05-09-2021 10:09:02.435896
12.24076,-12.3611555,bag,05-09-2021 10:09:07.846790
17.816168,11.59547,sandal,05-09-2021 10:09:11.634678
18.135624,12.344744,sneaker,05-09-2021 10:09:13.298150
14.575829,0.55230474,sandal,05-09-2021 10:09:19.118033
15.139809,-10.058837,bag,05-09-2021 10:09:39.591301
1.9488162,5.286562,dress,05-09-2021 10:09:42.310050
18.551258,12.625191,sneaker,05-09-2021 10:09:43.677647
15.978026,11.119269,sneaker,05-09-2021 10:09:53.908044
3.4560933,-0.41412675,coat,05-09-2021 10:09:55.717698
16.169619,11.823024,sneaker,05-09-2021 10:09:56.946750
5.628094,-0.21839301,shirt,05-09-2021 10:09:57.193029
15.636455,-9.014787,bag,05-09-2021 10:10:05.110601
19.89997,-0.20953117,ankle boot,05-09-2021 10:10:10.904601
14.325377,2.508161,sandal,05-09-2021 10:10:12.212252
0.44153884,2.288717,coat,05-09-2021 10:10:14.705749
15.692295,0.3604431,sandal,05-09-2021 10:10:16.907577
15.176645,-0.7485817,sandal,05-09-2021 10:10:18.070194
15.859743,11.486014,sneaker,05-09-2021 10:10:19.090843
2.6732304,5.0287538,shirt,05-09-2021 10:10:19.101946
1.4167715,1.5071687,coat,05-09-2021 10:10:32.185084
17.515764,10.830317,sneaker,05-09-2021 10:10:51.696648
19.665155,-0.7453231,ankle boot,05-09-2021 10:11:00.292283
1.8791914,0.9790737,coat,05-09-2021 10:11:45.567408
15.168367,-0.63642955,sandal,05-09-2021 10:11:52.528232
11.706059,-12.12753,bag,05-09-2021 10:12:12.006671
-0.48773888,13.637738,dress,05-09-2021 10:12:12.631157
3.4012372,-1.4645007,coat,05-09-2021 10:12:29.666652
3.2523541,-2.2194076,coat,05-09-2021 10:12:43.529418
19.61539,12.108987,sneaker,05-09-2021 10:13:00.840369
-0.3829969,-3.7635345,shirt,05-09-2021 10:13:17.954663
19.033607,12.804837,sneaker,05-09-2021 10:13:27.877338
15.548337,0.98847485,sandal,05-09-2021 10:13:35.242486
21.316267,3.3473482,ankle boot,05-09-2021 10:13:36.428697
-1.3071493,-2.953117,shirt,05-09-2021 10:13:44.670484
0.12578195,-2.882362,shirt,05-09-2021 10:13:52.577216
2.0021691,4.266486,shirt,05-09-2021 10:14:06.640386
-1.1852616,-2.6294706,shirt,05-09-2021 10:14:32.410141
-1.5661236,12.212655,dress,05-09-2021 10:14:51.365664
0.11878178,11.6767645,dress,05-09-2021 10:15:02.395972
2.5601068,-2.2779965,coat,05-09-2021 10:15:04.501424
0.63927245,5.344714,shirt,05-09-2021 10:15:10.130310
14.821936,0.91650903,sandal,05-09-2021 10:15:20.779723
20.446922,1.4969084,ankle boot,05-09-2021 10:15:37.015102
19.518751,11.879028,sneaker,05-09-2021 10:15:45.154723
0.0027754297,12.550766,dress,05-09-2021 10:15:50.616374
-1.2669655,-2.021087,shirt,05-09-2021 10:15:52.149800
13.1985655,-11.198452,bag,05-09-2021 10:15:58.903147
5.4560504,-0.2092712,shirt,05-09-2021 10:16:11.966633
15.775681,0.44007972,sandal,05-09-2021 10:16:45.758752
-0.43622547,-3.700032,shirt,05-09-2021 10:16:48.702996
4.0708895,-0.24645518,coat,05-09-2021 10:16:51.860343
3.4859595,-1.1305496,coat,05-09-2021 10:16:52.344243
3.3836608,-1.1411602,coat,05-09-2021 10:17:03.075164
19.20309,11.359751,sneaker,05-09-2021 10:17:37.251005
-1.0364606,-2.7614825,shirt,05-09-2021 10:18:06.240364
-0.48440096,12.280792,dress,05-09-2021 10:18:12.641101
-1.6493734,12.906805,dress,05-09-2021 10:18:24.792883
20.267601,1.6271728,ankle boot,05-09-2021 10:18:41.163899
15.308668,1.448068,sandal,05-09-2021 10:19:02.336159
19.560791,12.527366,sneaker,05-09-2021 10:19:04.537926
11.506504,-12.563007,bag,05-09-2021 10:19:21.481462
0.9424614,2.2912858,coat,05-09-2021 10:19:39.892385
15.761156,0.45605612,sandal,05-09-2021 10:19:47.113446
-1.6872308,-1.9317797,shirt,05-09-2021 10:19:49.611066
15.666102,-9.089217,bag,05-09-2021 10:19:51.358992
-1.3128903,-3.051926,shirt,05-09-2021 10:20:02.809484
15.14143,0.6897305,sandal,05-09-2021 10:20:05.607964
18.295458,2.583744,sneaker,05-09-2021 10:20:29.884912
19.37636,11.399933,sneaker,05-09-2021 10:20:32.159272
-0.88219255,-3.854066,shirt,05-09-2021 10:20:42.822160
-0.14640895,11.984265,dress,05-09-2021 10:21:19.322212
1.1662868,1.2046702,coat,05-09-2021 10:21:46.299913
1.3755504,2.2607772,shirt,05-09-2021 10:21:51.662555
14.417808,1.1991882,sandal,05-09-2021 10:22:01.554129
15.5608225,0.63093436,sandal,05-09-2021 10:22:07.276583
15.211507,-0.7930147,sandal,05-09-2021 10:22:16.416690
14.362262,1.1917139,sandal,05-09-2021 10:22:22.138435
21.276808,2.0761275,ankle boot,05-09-2021 10:22:23.700150
-0.10826137,12.775313,dress,05-09-2021 10:22:35.359577
3.4586565,3.003734,shirt,05-09-2021 10:22:35.767438
20.77537,-0.53892684,ankle boot,05-09-2021 10:22:52.162027
-1.1482106,-2.8528695,shirt,05-09-2021 10:22:58.219952
3.6467538,-0.9717144,coat,05-09-2021 10:23:23.465865
2.5933664,0.2604587,coat,05-09-2021 10:23:33.362993
17.893112,11.222549,sneaker,05-09-2021 10:24:10.911438
19.176935,11.720171,sneaker,05-09-2021 10:24:20.045527
-0.30458805,-2.3242316,shirt,05-09-2021 10:24:25.384155
15.484149,1.6506594,sandal,05-09-2021 10:24:27.919756
1.9769622,-1.2136464,coat,05-09-2021 10:24:33.795491
3.4064236,-0.9048061,shirt,05-09-2021 10:24:49.793930
19.584904,-0.23263635,ankle boot,05-09-2021 10:24:54.157366
0.07732587,-3.3991547,shirt,05-09-2021 10:24:55.135174
3.5866513,-0.81303626,coat,05-09-2021 10:25:06.751705
18.586458,11.502652,sneaker,05-09-2021 10:25:25.983690
-1.550504,9.756048,dress,05-09-2021 10:25:39.382056
21.368889,0.7576498,ankle boot,05-09-2021 10:25:46.308740
13.476006,-9.836717,bag,05-09-2021 10:25:55.629892
-0.10437186,12.890382,dress,05-09-2021 10:25:56.029664
5.585705,-0.18711089,shirt,05-09-2021 10:26:00.415682
20.790163,1.4448215,ankle boot,05-09-2021 10:26:03.717658
2.1676736,-0.30316073,coat,05-09-2021 10:26:14.790354
21.544106,1.905291,ankle boot,05-09-2021 10:26:22.520697
21.199429,0.7103755,ankle boot,05-09-2021 10:26:37.714731
18.109903,12.306901,sneaker,05-09-2021 10:26:54.560373
-1.3525294,10.546108,dress,05-09-2021 10:26:56.610345
15.04806,-0.34573174,sandal,05-09-2021 10:26:57.590954
13.974354,4.5691423,sandal,05-09-2021 10:26:57.976414
3.72791,-2.292667,coat,05-09-2021 10:27:06.089329
2.8812747,0.063165,shirt,05-09-2021 10:27:13.636196
-1.3099256,11.747839,dress,05-09-2021 10:27:22.964747
0.3832626,11.262587,dress,05-09-2021 10:27:32.124136
14.135563,4.4088383,sandal,05-09-2021 10:27:36.228330
18.889467,11.609767,sneaker,05-09-2021 10:27:37.278272
1.7652173,0.7877147,coat,05-09-2021 10:27:49.633828
-1.842179,10.875231,dress,05-09-2021 10:27:55.382469
16.668037,11.013938,sneaker,05-09-2021 10:28:01.119310
3.4447973,-1.1478274,coat,05-09-2021 10:28:01.883511
19.895357,-0.40944463,ankle boot,05-09-2021 10:28:16.142479
14.402637,4.737738,sandal,05-09-2021 10:28:27.540468
4.189644,-1.2439736,coat,05-09-2021 10:28:53.914002
0.6539614,-3.9072008,shirt,05-09-2021 10:29:07.539272
-0.8971677,-0.7218255,shirt,05-09-2021 10:29:18.305070
15.786822,-9.134682,bag,05-09-2021 10:29:24.425046
14.431662,4.273491,sandal,05-09-2021 10:29:47.516836
13.63862,-10.510252,bag,05-09-2021 10:29:51.497117
-0.17503713,12.584575,dress,05-09-2021 10:29:53.177755
20.679222,1.9366344,ankle boot,05-09-2021 10:29:57.629201
15.50665,0.20264538,sandal,05-09-2021 10:29:59.453238
13.8330555,5.3278165,sandal,05-09-2021 10:30:00.000360
20.052164,0.22805603,ankle boot,05-09-2021 10:30:01.283391
-1.4572835,10.600201,dress,05-09-2021 10:30:14.982204
21.317722,0.84558237,ankle boot,05-09-2021 10:30:15.219314
13.405471,-9.860218,bag,05-09-2021 10:30:18.534250
15.35782,0.9220839,sandal,05-09-2021 10:30:22.314900
8.478986,-5.4759097,bag,05-09-2021 10:30:28.227438
-1.6410037,10.936841,dress,05-09-2021 10:30:48.241475
0.10700975,12.782209,dress,05-09-2021 10:30:51.847250
2.8444264,-1.9053541,coat,05-09-2021 10:30:53.230614
20.370604,-0.70276433,ankle boot,05-09-2021 10:30:57.537067
14.977326,-9.185081,bag,05-09-2021 10:31:22.508052
15.680737,0.5229675,sandal,05-09-2021 10:31:32.626756
-0.5696424,-1.0614489,shirt,05-09-2021 10:31:40.328721
19.706207,-0.22793497,ankle boot,05-09-2021 10:31:45.312796
17.770544,11.989385,sneaker,05-09-2021 10:32:07.184994
14.273649,4.9788985,sandal,05-09-2021 10:32:15.639652
21.291546,3.322088,ankle boot,05-09-2021 10:32:18.971023
20.187447,0.9459122,ankle boot,05-09-2021 10:32:46.042808
19.305935,11.363566,sneaker,05-09-2021 10:32:50.675660
-1.0673168,13.224625,dress,05-09-2021 10:33:01.915193
13.860403,3.364538,sandal,05-09-2021 10:33:07.127642
15.617805,-9.706731,bag,05-09-2021 10:33:42.908106
19.810678,-0.92544204,ankle boot,05-09-2021 10:33:44.589955
3.0455635,3.1122606,shirt,05-09-2021 10:33:51.984725
21.294273,1.055161,ankle boot,05-09-2021 10:34:02.456524
14.988729,-9.217477,bag,05-09-2021 10:34:16.504159
14.266372,2.735965,sandal,05-09-2021 10:34:25.665552
11.902329,-12.134493,bag,05-09-2021 10:34:47.123630
-1.7235906,9.863634,dress,05-09-2021 10:35:12.389806
14.469849,-9.709706,bag,05-09-2021 10:35:27.105983
4.612713,-0.70340794,coat,05-09-2021 10:35:34.892521
2.0719376,4.3659463,shirt,05-09-2021 10:35:47.147431
19.995163,-0.37617776,ankle boot,05-09-2021 10:36:05.453303
11.948261,-12.5036955,bag,05-09-2021 10:36:16.730402
17.697088,10.931152,sneaker,05-09-2021 10:36:20.275029
16.573488,12.093242,sneaker,05-09-2021 10:36:21.750047
2.5485425,2.9678123,shirt,05-09-2021 10:36:32.617731
2.623039,3.9295888,shirt,05-09-2021 10:36:37.918156
2.2764056,4.6697736,shirt,05-09-2021 10:36:42.606660
11.0619335,-12.525541,bag,05-09-2021 10:36:46.776715
14.746495,-10.32352,bag,05-09-2021 10:36:46.953092
11.642048,-12.701616,bag,05-09-2021 10:36:59.980908
21.139297,-0.1294019,ankle boot,05-09-2021 10:37:01.296065
21.103695,0.6015985,ankle boot,05-09-2021 10:37:31.094747
20.725374,0.643508,ankle boot,05-09-2021 10:37:51.825401
-1.7406843,9.8014965,dress,05-09-2021 10:37:55.587681
2.6295986,-1.6283989,coat,05-09-2021 10:37:56.251488
0.41414878,2.639877,coat,05-09-2021 10:38:04.756992
-0.38167813,-3.8178291,shirt,05-09-2021 10:38:06.496373
3.0507092,-0.6758773,coat,05-09-2021 10:38:28.298636
3.574526,-2.1527689,coat,05-09-2021 10:38:32.466379
21.818089,2.4121885,ankle boot,05-09-2021 10:38:51.155953
18.052584,12.230628,sneaker,05-09-2021 10:38:53.826864
20.795618,2.132324,ankle boot,05-09-2021 10:39:02.081634
-1.5481161,11.995664,dress,05-09-2021 10:39:05.691599
-1.6438466,10.892421,dress,05-09-2021 10:39:09.508498
20.17749,0.9176002,ankle boot,05-09-2021 10:39:17.787182
-1.6963851,-1.8293853,shirt,05-09-2021 10:39:30.530000
2.6162236,4.0533156,shirt,05-09-2021 10:39:38.768527
0.40077218,11.276206,dress,05-09-2021 10:39:40.639291
15.536079,-9.359708,bag,05-09-2021 10:39:41.426150
16.16783,10.948329,sneaker,05-09-2021 10:39:48.052161
19.849043,-1.2674191,ankle boot,05-09-2021 10:39:49.783526
19.113611,11.665419,sneaker,05-09-2021 10:40:05.259252
-1.6496693,11.709667,dress,05-09-2021 10:40:11.509544
11.943369,-11.75288,bag,05-09-2021 10:40:15.540696
14.265886,4.7953134,sandal,05-09-2021 10:40:34.602157
14.853679,2.4946747,sandal,05-09-2021 10:40:39.220693
21.431772,2.447212,ankle boot,05-09-2021 10:40:41.112847
15.553693,-8.798732,bag,05-09-2021 10:40:57.607053
0.00038866495,11.574282,dress,05-09-2021 10:41:10.144638
4.2973056,-1.5771456,coat,05-09-2021 10:41:27.578280
3.9379854,-0.7696716,coat,05-09-2021 10:41:36.115950
-0.2811677,-3.9569063,shirt,05-09-2021 10:41:41.242788
5.8497066,-0.9923221,shirt,05-09-2021 10:41:45.650079
15.7685995,0.36964798,sandal,05-09-2021 10:41:54.983397
2.5031006,4.256638,shirt,05-09-2021 10:41:55.266850
21.35974,1.4531002,ankle boot,05-09-2021 10:42:04.209321
-0.46818224,12.857561,dress,05-09-2021 10:42:09.406369
18.57508,11.925976,sneaker,05-09-2021 10:42:12.040516
1.3283994,0.7352428,coat,05-09-2021 10:42:28.577120
1.9568589,-1.8282096,coat,05-09-2021 10:42:30.733981
-1.7872376,10.011224,dress,05-09-2021 10:42:33.446348
-1.0991523,-2.6002767,shirt,05-09-2021 10:42:36.711430
1.2474071,0.93138635,coat,05-09-2021 10:42:37.996912
21.725227,2.2390354,ankle boot,05-09-2021 10:42:39.170909
18.987354,12.497508,sneaker,05-09-2021 10:43:05.797409
-1.1475073,11.04559,dress,05-09-2021 10:43:08.826306
15.171241,-0.97404814,sandal,05-09-2021 10:43:10.833687
14.150602,2.8873122,sandal,05-09-2021 10:43:19.025256
-1.5169861,12.5092535,dress,05-09-2021 10:43:21.769568
1.4925851,-0.4062134,coat,05-09-2021 10:43:46.685561
18.959532,11.466061,sneaker,05-09-2021 10:44:23.981769
18.236412,12.5455065,sneaker,05-09-2021 10:45:15.717801
2.3807433,-1.8989024,coat,05-09-2021 10:45:30.631021
17.951277,11.147624,sneaker,05-09-2021 10:45:48.863816
1.8550192,-0.12059481,coat,05-09-2021 10:45:59.167352
4.091499,2.224395,shirt,05-09-2021 10:46:00.210533
19.290972,11.344833,sneaker,05-09-2021 10:46:18.101881
4.243471,4.5500193,dress,05-09-2021 10:46:20.093695
18.539602,11.551807,sneaker,05-09-2021 10:46:21.633342
21.56036,2.3897288,ankle boot,05-09-2021 10:46:25.414204
4.3150373,1.8582294,shirt,05-09-2021 10:46:27.376006
15.233013,1.8717394,sandal,05-09-2021 10:46:40.057436
21.362675,2.7582996,ankle boot,05-09-2021 10:46:51.170444
1.2060872,1.1126825,coat,05-09-2021 10:46:56.871563
-1.6973196,-1.8020437,shirt,05-09-2021 10:47:00.148780
13.630491,-10.534144,bag,05-09-2021 10:47:01.995431
-1.0799097,13.001695,dress,05-09-2021 10:47:08.023317
19.55214,11.82276,sneaker,05-09-2021 10:47:36.874421
4.411748,1.3115828,shirt,05-09-2021 10:47:36.991995
17.923353,11.18083,sneaker,05-09-2021 10:47:47.456367
18.63572,12.025676,sneaker,05-09-2021 10:47:53.899413
2.8072464,-2.0674503,coat,05-09-2021 10:47:57.575231
1.9485607,-1.4492388,coat,05-09-2021 10:47:57.796425
18.525528,12.562472,sneaker,05-09-2021 10:48:03.954296
15.850912,0.46253118,sandal,05-09-2021 10:48:05.319703
15.659485,-9.410643,bag,05-09-2021 10:48:43.520079
18.545979,12.408817,sneaker,05-09-2021 10:48:43.597177
3.6978288,-1.2358347,coat,05-09-2021 10:48:44.449766
19.795712,0.27007648,ankle boot,05-09-2021 10:48:48.294789
-1.7031273,-1.7859442,shirt,05-09-2021 10:48:55.812518
14.060239,2.986239,sandal,05-09-2021 10:48:57.091763
13.841371,3.5214818,sandal,05-09-2021 10:49:16.537859
3.2588305,-2.1479867,coat,05-09-2021 10:49:20.868965
13.708933,4.186922,sandal,05-09-2021 10:49:26.483873
0.29691005,13.306006,dress,05-09-2021 10:49:37.458355
0.39073795,11.28517,dress,05-09-2021 10:50:12.652212
15.939448,11.496729,sneaker,05-09-2021 10:50:14.344739
15.270242,-0.1037736,sandal,05-09-2021 10:50:19.068798
0.9550707,13.273562,dress,05-09-2021 10:50:26.714788
15.431301,-10.05811,bag,05-09-2021 10:50:30.508903
13.23944,-11.008062,bag,05-09-2021 10:50:44.706879
14.224691,5.377789,sandal,05-09-2021 10:50:45.357824
15.423713,0.09058136,sandal,05-09-2021 10:50:52.084828
13.003839,-12.016263,bag,05-09-2021 10:50:56.488005
-0.009931982,-4.2118287,shirt,05-09-2021 10:51:10.181036
1.3417828,2.3943996,coat,05-09-2021 10:51:30.934214
3.2284236,-1.6842096,coat,05-09-2021 10:51:46.052858
-0.22185059,12.958647,dress,05-09-2021 10:51:48.175147
3.310476,-0.7440016,coat,05-09-2021 10:51:54.842209
19.667831,12.125358,sneaker,05-09-2021 10:52:05.869005
15.530392,1.169346,sandal,05-09-2021 10:52:31.914672
-0.35528594,-1.8621405,shirt,05-09-2021 10:52:38.951500
0.928213,2.5359263,coat,05-09-2021 10:52:41.815471
-0.52646565,13.630385,dress,05-09-2021 10:52:43.657049
19.601152,12.610401,sneaker,05-09-2021 10:52:51.327174
2.7837012,-0.5301341,coat,05-09-2021 10:52:56.550736
17.736076,11.552394,sneaker,05-09-2021 10:52:59.820540
0.7206081,-4.5876493,shirt,05-09-2021 10:53:02.305211
2.8143399,-2.0893514,coat,05-09-2021 10:53:11.308347
13.31084,-11.639428,bag,05-09-2021 10:53:14.820595
-1.2329572,10.945336,dress,05-09-2021 10:53:20.221017
2.1452978,-0.061536983,coat,05-09-2021 10:53:20.359543
11.4104185,-12.282889,bag,05-09-2021 10:53:21.012079
-1.1454424,-0.8839867,shirt,05-09-2021 10:53:21.728227
13.08271,-11.680797,bag,05-09-2021 10:53:39.217087
18.345892,12.631873,sneaker,05-09-2021 10:53:47.497809
4.189644,-1.2439736,coat,05-09-2021 10:53:48.306602
21.007856,1.3882637,ankle boot,05-09-2021 10:53:50.396508
-1.0597322,10.663308,dress,05-09-2021 10:53:52.232355
18.196959,11.615536,sneaker,05-09-2021 10:54:11.700918
17.094433,12.164325,sneaker,05-09-2021 10:54:25.342497
20.047762,0.17248829,ankle boot,05-09-2021 10:54:35.862439
14.261924,3.1530495,sandal,05-09-2021 10:54:40.021617
15.777401,-9.012834,bag,05-09-2021 10:54:41.194062
